simulation_id,terminal_value,pnl_pct
459,1.1291846307469773,0.12918463074697728
460,0.9964241058277058,-0.003575894172294203
461,1.0272009287720127,0.027200928772012745
462,1.0440230532409305,0.044023053240930476
463,1.078049537178546,0.0780495371785459
464,1.0723884559473618,0.07238845594736176
465,1.009544729491965,0.009544729491965054
466,1.059317982918933,0.05931798291893298
467,1.0178020506889005,0.017802050688900506
468,0.9541276300609733,-0.04587236993902666
469,0.9451828503662608,-0.05481714963373918
470,0.9985488790795396,-0.0014511209204604025
471,0.8864794264110576,-0.11352057358894241
472,1.0386765729354952,0.0386765729354952
473,0.9942152756673595,-0.005784724332640545
474,0.9661742014760146,-0.03382579852398537
475,1.0169185339864721,0.01691853398647214
476,1.0078492522617608,0.007849252261760808
477,1.0909347754672623,0.09093477546726225
478,1.050659481854398,0.05065948185439795
479,0.9293967162282742,-0.07060328377172576
480,1.0194022480041396,0.01940224800413959
481,1.0220288923966592,0.022028892396659172
482,1.1106998757784219,0.11069987577842189
483,0.9388857299791316,-0.061114270020868444
484,1.206666667772576,0.20666666777257592
485,1.050217166654149,0.050217166654149104
486,1.0737022779421688,0.07370227794216877
487,1.0295989216733048,0.0295989216733048
488,1.0431492880470725,0.04314928804707252
489,1.0706772001565046,0.07067720015650458
490,1.0142161932715208,0.014216193271520794
491,1.0712532749566765,0.07125327495667655
492,1.0357819675811872,0.035781967581187235
493,0.9923854817619039,-0.007614518238096113
494,0.9729888459021111,-0.0270111540978889
495,1.016931981974095,0.016931981974094956
496,1.0107252244705436,0.010725224470543582
497,1.0634512910673997,0.06345129106739966
498,0.854838930813241,-0.14516106918675897
499,0.9897138273122322,-0.01028617268776777
500,1.067277101248647,0.06727710124864705
501,1.007162675330843,0.007162675330842916
502,1.0422045626885659,0.04220456268856587
503,1.0389868006933745,0.03898680069337446
504,1.0395765029125672,0.0395765029125672
505,0.9794148898026647,-0.020585110197335332
506,1.0606273026697421,0.060627302669742145
